250,406611.03
251,384885.24
252,381929.58
253,365974.29
254,405153.58
255,410619.86
256,323272.57
257,344914.99
258,409576.33
259,319608.12
260,373285.23
261,341282.66
262,399269.45
263,338615.48
264,433104.77
265,307405.33
266,436786.32
267,451520.33
268,503324.45
269,440595.93
270,337238.35
271,339900.14
272,379873.17
273,417045.44
274,344500.72
275,413760.75
276,367125.87
277,391694.33
278,347225.32
279,396387.20
280,517019.90
281,419026.66
282,330140.02
283,408337.16
284,338540.18
285,378650.33
286,381451.12
287,463992.39
288,377492.70
289,369497.69
290,346193.21
291,502974.01
292,389928.05
293,391302.20
294,337104.06
295,312251.76
296,451416.32
297,342907.92
298,345323.51
299,334494.54
300,381701.13
301,422134.46
302,362655.75
303,335925.46
304,399633.73
305,376506.32
306,482698.96
307,374699.99
308,529040.38
309,412267.90
310,362970.06
311,502731.30
312,425097.34
313,475148.89
314,391116.72
315,399281.03
316,390955.34
317,424781.17
318,393221.78
319,385829.60
320,455049.55
321,521380.47
322,368486.43
323,457508.92
324,321858.99
325,330313.00
326,363708.06
327,403086.84
328,426006.20
329,336995.68
330,435102.27
331,358257.19
332,343116.30
333,412520.64
334,387634.86
335,472998.98
336,423107.39
337,446100.28
338,364651.51
339,461327.26
340,344796.46
341,420139.02
342,336217.01
343,428677.41
344,648039.47
345,311472.40
346,383309.85
347,389825.36
348,416301.64
349,451716.38
350,439550.10
351,361806.12
352,440428.76
353,374729.05
354,367822.56
355,407079.82
356,356351.52
357,443681.82
358,493407.32
359,404282.73
360,510426.32
361,489016.39
362,444053.67
363,396009.10
364,339203.19
365,433167.20
366,350790.53
367,415945.05
368,341026.40
369,370094.87
370,320572.53
371,402557.84
372,386791.66
373,428749.43
374,411689.46
375,426684.41
376,421827.06
377,426454.85
378,360470.31
379,509437.92
380,307748.60
381,375310.90
382,347704.29
383,334268.65
384,332702.91
385,498991.08
386,390295.72
387,389924.10
388,337186.90
389,342949.41
390,361841.68
391,506760.63
392,408688.19
393,330621.39
394,438022.31
395,368887.08
396,303474.18
397,355563.09
398,399800.64
399,543735.98
400,350569.79
401,421038.39
402,389769.59
403,384586.81
404,393928.34
405,351894.90
406,404530.21
407,325175.04
408,493913.01
409,432225.54
410,344250.97
411,292840.64
412,329563.59
413,327710.15
414,429153.73
415,375936.44
416,458347.71
417,434694.96
418,421403.96
419,411999.17
420,430253.60
421,481780.68
422,368519.74
423,394990.27
424,439107.49
425,353811.05
426,333514.52
427,330117.53
428,366648.10
429,350673.26
430,417104.85
431,510191.19
432,445826.89
433,340778.05
434,344096.81
435,327570.99
436,462542.02
437,291508.62
438,403741.45
439,569102.86
440,373769.17
441,404950.23
442,290712.99
443,416076.28
444,399819.80
445,346220.21
446,382272.60
447,604347.72
448,328474.84
449,399723.16
450,387168.97
451,363568.12
452,401787.69
453,315540.94
454,357850.08
455,301383.96
456,378087.50
457,368751.67
458,449136.86
459,344044.84
460,396711.25
461,340613.33
462,483648.45
463,396500.68
464,499672.01
465,323237.06
466,479959.90
467,370873.45
468,323375.02
469,373146.52
470,466340.84
471,525977.34
472,416375.58
473,396763.46
474,387194.55
475,411892.10
476,388832.64
477,409007.83
478,324356.21
479,497012.05
480,412020.91
481,467182.43
482,333995.05
483,490796.77
484,356897.00
485,391674.91
486,586428.79
487,498595.16
488,379335.28
489,432517.47
490,482227.75
491,366523.23
492,338691.27
493,363007.65
494,453162.82
495,405729.20
496,434134.26
497,368468.90
498,371508.21
499,291022.69
500,435004.94
501,394651.63
502,313449.65
503,349496.04
504,474096.79
505,469861.22
506,302329.85
507,332332.81
508,381830.18
509,432004.37
510,572772.12
511,393098.32
512,334977.37
513,367497.95
514,400373.92
515,472365.29
516,441169.51
517,372675.92
518,494627.51
519,349697.35
520,395832.34
521,419261.52
522,435740.11
523,429927.18
524,389494.76
525,501948.42
526,491746.99
527,456330.44
528,372221.92
529,375654.76
530,509562.33
531,406089.43
532,305093.09
533,366646.52
534,418665.25
535,639275.02
536,347043.76
537,414401.36
538,334180.88
539,358723.20
540,370832.60
541,405703.99
542,393756.84
543,369063.20
544,392015.15
545,437011.31
546,465260.06
547,537257.51
548,348276.71
549,470038.05
550,622812.86
551,424838.31
552,461913.22
553,351001.07
554,388491.69
555,349565.59
556,398648.22
557,553645.05
558,413441.74
559,439974.26
560,477288.39
561,451000.11
562,421192.03
563,517989.17
564,348525.42
565,547969.17
566,344993.72
567,406358.10
568,387518.74
569,457934.20
570,405635.79
571,489178.95
572,613166.57
573,406962.32
574,506409.05
575,390901.72
576,386003.56
577,298394.53
578,383278.60
579,413487.29
580,383467.81
581,367477.26
582,335804.37
583,382536.74
584,446036.99
585,338077.66
586,466080.59
587,313677.91
588,381447.92
589,338961.68
590,482485.95
591,556101.34
592,397128.84
593,408510.23
594,534933.95
595,445806.76
596,394115.47
597,337436.62
598,379876.55
599,371179.04
600,496341.16
601,458883.39
602,455206.26
603,341877.36
604,382638.21
605,430928.67
606,387872.96
607,355695.39
608,317988.21
609,410807.04
610,352853.86
611,480185.20
612,433742.83
613,399271.96
614,503943.12
615,425797.83
616,387962.57
617,378366.42
618,524034.93
619,515705.03
620,519419.50
621,458785.64
622,382074.91
623,447784.39
624,415600.70
625,396888.27
626,363972.49
627,337843.54
628,467324.48
629,379900.79
630,380311.52
631,346325.22
632,477617.53
633,366651.53
634,429924.69
635,405839.17
636,446516.03
637,378712.77
638,366993.17
639,442708.58
640,368564.77
641,339042.17
642,443283.05
643,365718.66
644,340059.04
645,395805.93
646,432177.58
647,421481.94
648,354348.95
649,397572.24
650,379269.45
651,376047.77
652,388982.76
653,318365.09
654,383823.90
655,365297.62
656,368004.68
657,411619.70
658,382958.55
659,382112.69
660,443977.78
661,368347.17
662,366341.02
663,572575.30
664,403656.98
665,425559.19
666,411966.13
667,376920.11
668,375469.98
669,380193.98
670,326757.92
671,389803.75
672,420932.16
673,418396.22
674,513647.24
675,405450.18
676,566838.80
677,382352.42
678,468275.29
679,473426.49
680,410633.44
681,568974.78
682,358344.53
683,402850.11
684,531655.62
685,416644.57
686,344361.20
687,352023.00
688,432821.89
689,382132.63
690,412447.74
691,303607.35
692,414184.88
693,455712.68
694,413895.85
695,375390.89
696,368759.25
697,441893.51
698,386947.29
699,380146.30
700,400332.87
701,623432.84
702,476611.23
703,391990.65
704,371469.23
705,470695.25
706,437583.29
707,475214.47
708,527856.56
709,405691.96
710,465273.07
711,317735.06
712,365258.10
713,434715.43
714,460845.52
715,395352.74
716,434002.02
717,413039.55
718,423859.60
719,349725.26
720,319451.15
721,358072.92
722,338690.79
723,399079.37
724,392048.06
725,520063.95
726,386451.29
727,600928.45
728,503573.17
729,595026.94
730,408202.25
731,429499.35
732,356393.01
733,378589.24
734,538112.37
735,396754.88
736,473221.72
737,493134.69
738,331916.99
739,392626.05
740,405864.44
741,293394.92
742,394192.34
743,503978.36
744,407134.53
745,546838.22
746,363699.56
747,373882.91
748,499116.95
749,297902.64
750,376361.94
751,430247.02
752,445421.89
753,447929.07
754,359613.02
755,402215.15
756,297611.64
757,334383.42
758,371170.56
759,578570.37
760,523225.06
761,442908.77
762,436810.54
763,318931.71
764,405193.45
765,338092.17
766,430588.57
767,351509.07
768,426594.33
769,405510.03
770,386039.01
771,464561.11
772,416821.35
773,407021.02
774,375756.64
775,371879.83
776,488436.05
777,412337.94
778,449010.04
779,342043.91
780,392997.21
781,482682.34
782,523442.18
783,559051.26
784,439789.34
785,410944.37
786,369451.13
787,398636.43
788,444946.73
789,609043.60
790,439213.98
791,410958.24
792,463158.90
793,568082.83
794,353269.99
795,363411.85
796,422099.22
797,487482.93
798,416405.51
799,372266.30
800,363991.64
801,386949.90
802,441014.94
803,351476.14
804,319996.63
805,395781.05
806,415281.19
807,398609.79
808,426890.83
809,369215.29
810,325385.00
811,389610.05
812,434708.33
813,411832.37
814,511966.00
815,449972.48
816,499859.05
817,438789.99
818,534393.71
819,448595.72
820,366564.05
821,564856.14
822,427986.73
823,361559.51
824,399806.54
825,484235.44
826,432387.09
827,368919.15
828,420113.04
829,396949.67
830,523992.30
831,483511.55
832,360035.24
833,487676.72
834,375014.42
835,422597.65
836,442691.30
837,494525.05
838,389387.81
839,423064.32
840,413403.36
841,315030.71
842,492400.35
843,539326.82
844,442285.65
845,341627.26
846,419809.80
847,386092.10
848,360220.73
849,307720.60
850,370642.36
851,383430.54
852,384539.17
853,382336.60
854,374743.29
855,439525.93
856,446112.18
857,522715.93
858,420898.87
859,391511.07
860,381514.50
861,350290.52
862,424853.68
863,350720.97
864,424799.26
865,374405.43
866,361981.94
867,301014.07
868,487439.06
869,359929.27
870,496549.90
871,387093.96
872,517151.19
873,434508.84
874,451661.03
875,412858.26
876,464993.87
877,375769.43
878,294388.53
879,390758.50
880,434166.70
881,492646.93
882,400134.32
883,456864.23
884,323855.45
885,354085.70
886,386856.09
887,455812.40
888,539341.46
889,390335.92
890,303144.01
891,404789.75
892,515017.08
893,457383.43
894,420285.07
895,378953.92
896,326717.78
897,342981.99
898,412858.55
899,552964.82
900,320131.41
901,531244.82
902,427332.85
903,348968.47
904,433903.96
905,304683.81
906,403502.74
907,364916.85
908,432504.40
909,511645.60
910,501795.69
911,388359.13
912,393296.71
913,388770.31
914,342594.00
915,419624.07
916,418695.10
917,416717.31
918,384988.94
919,368358.86
920,344246.37
921,430154.89
922,382718.18
923,338817.16
924,445833.18
925,408050.79
926,438324.97
927,370440.93
928,375706.63
929,477037.18
930,421573.72
931,480092.77
932,433204.55
933,442574.20
934,379540.73
935,329903.57
936,449374.07
937,392590.95
938,379255.92
939,476040.30
940,507759.24
941,342281.03
942,510821.02
943,455694.10
944,441901.59
945,494715.23
946,358118.11
947,356688.04
948,434602.69
949,358262.21
950,397161.18
951,473073.32
952,450479.24
953,319093.32
954,420586.61
955,516760.66
956,337072.36
957,385455.14
958,451593.39
959,358721.16
960,342422.82
961,336426.07
962,380027.30
963,361236.87
964,319048.46
965,401394.60
966,452425.72
967,464188.53
968,361942.24
969,410501.63
970,454261.59
971,375706.00
972,443818.74
973,421051.39
974,530633.94
975,530123.30
976,452331.49
977,397872.73
978,374090.94
979,388534.69
980,473745.86
981,348247.42
982,528505.72
983,469426.52
984,424904.52
985,372312.99
986,366702.58
987,485463.65
988,426812.84
989,326235.08
990,376595.45
991,367237.78
992,361267.14
993,516674.71
994,397503.02
995,364976.36
996,421332.57
997,429760.21
998,525674.04
999,327377.32
1000,375073.02
1001,380981.97
1002,331421.16
1003,514307.95
1004,389776.11
1005,374386.67
1006,361390.41
1007,348639.49
1008,472567.16
1009,535657.39
1010,370214.64
1011,578515.60
1012,447689.83
1013,374147.85
1014,329868.89
1015,417534.58
1016,531235.68
1017,447748.57
1018,480269.57
1019,451384.45
1020,340282.41
1021,397452.58
1022,341351.32
1023,382351.00
1024,302396.92
1025,355734.36
1026,399213.20
1027,442207.72
1028,479900.86
1029,409681.88
1030,414469.60
1031,483661.20
1032,507782.42
1033,365006.13
1034,510622.94
1035,332248.58
1036,425661.45
1037,366166.93
1038,507733.09
1039,462636.03
1040,378198.07
1041,529036.18
1042,379858.63
1043,541343.30
1044,354089.49
1045,464053.66
1046,454667.46
1047,364672.73
1048,406640.82
1049,514812.82
1050,410975.84
1051,353926.71
1052,386032.43
1053,314732.15
1054,458355.66
1055,377723.62
1056,375975.87
1057,345934.93
1058,383099.61
1059,475578.53
1060,410134.01
1061,362386.38
1062,437686.87
1063,426320.21
1064,376362.85
1065,398943.73
1066,521230.14
1067,461913.11
1068,417946.22
1069,447204.71
1070,479208.30
1071,385373.01
1072,499510.58
1073,421572.22
1074,379213.30
1075,407345.55
1076,336253.83
1077,376734.58
1078,532670.26
1079,505899.41
1080,406026.06
1081,461931.90
1082,481620.53
1083,373987.82
1084,379063.20
1085,494924.60
1086,377252.37
1087,392760.98
1088,445775.89
1089,395943.98
1090,514544.12
1091,375554.46
1092,349759.98
1093,480182.71
1094,352072.88
1095,413488.70
1096,398090.08
1097,404109.74
1098,432906.53
1099,400640.25
1100,396566.45
1101,380577.47
1102,442923.64
1103,530191.24
1104,373782.39
1105,459965.07
1106,411999.19
1107,526474.98
1108,446776.18
1109,343983.22
1110,332777.07
1111,389149.16
1112,395000.59
1113,408059.15
1114,404824.33
1115,315014.11
1116,391196.31
1117,328548.16
1118,444710.19
1119,492926.47
1120,453148.83
1121,424501.53
1122,474920.23
1123,491418.30
1124,379309.83
1125,405689.02
1126,481166.96
1127,389670.04
1128,388419.76
1129,396828.26
1130,333620.56
1131,328185.71
1132,342822.73
1133,345313.18
1134,507027.47
1135,459535.37
1136,478197.22
1137,341290.41
1138,389486.76
1139,358809.62
1140,369327.47
1141,370478.24
1142,414379.86
1143,445147.22
1144,336580.63
1145,315651.07
1146,443218.64
1147,341552.21
1148,363696.71
1149,403091.00
1150,329004.87
1151,308438.81
1152,329853.48
1153,359078.43
1154,445342.37
1155,338059.68
1156,420102.42
1157,476113.13
1158,420720.41
1159,450955.22
1160,585103.96
1161,313282.42
1162,330526.08
1163,394398.59
1164,371371.73
1165,333938.92
1166,425884.78
1167,424798.33
1168,488034.20
1169,386950.94
1170,450340.37
1171,426175.72
1172,508657.80
1173,470622.18
1174,346719.09
1175,366106.91
1176,492097.27
1177,364305.65
1178,432539.82
1179,495395.36
1180,417813.14
1181,367656.10
1182,442517.52
1183,432335.99
1184,320494.20
1185,310999.58
1186,455316.82
1187,364706.85
1188,340876.40
1189,532115.11
1190,329900.43
1191,451143.36
1192,451911.95
1193,352179.16
1194,395027.62
1195,344122.73
1196,529441.73
1197,497949.86
1198,424331.38
1199,379187.87
1200,473471.49
1201,347736.34
1202,437199.86
1203,396677.18
1204,299595.52
1205,380702.99
1206,399130.84
1207,523121.39
1208,372927.13
1209,404935.18
1210,463528.66
1211,449833.80
1212,377212.04
1213,381683.17
1214,507472.14
1215,512368.81
1216,387682.44
1217,297542.12
1218,423771.73
1219,303028.79
1220,492126.27
1221,496049.24
1222,365785.04
1223,484699.22
1224,490343.43
1225,392788.37
1226,407021.32
1227,351593.26
1228,386648.49
1229,407278.82
1230,406325.16
1231,425806.97
1232,420798.67
1233,384941.40
1234,358383.54
1235,373227.99
1236,371413.98
1237,333899.15
1238,489760.42
1239,439878.22
1240,309463.85
1241,536138.34
1242,336690.07
1243,330323.78
1244,333505.24
1245,449920.53
1246,512533.13
1247,377240.45
1248,381200.57
1249,325782.79
1250,372866.52
1251,444308.03
1252,419132.21
1253,325333.88
1254,311595.42
1255,402555.15
1256,412575.04
1257,394292.81
1258,495595.64
1259,408461.66
1260,361415.36
1261,369696.75
1262,346293.22
1263,320974.39
1264,520950.96
1265,370586.47
1266,417259.92
1267,432031.85
1268,410574.22
1269,412692.29
1270,324162.60
1271,427253.09
1272,367171.40
1273,299575.14
1274,339803.18
1275,371043.66
1276,411539.75
1277,347615.72
1278,389246.56
1279,338387.02
1280,335839.30
1281,484843.71
1282,441879.98
1283,367120.40
1284,366256.39
1285,347547.97
1286,370634.91
1287,344134.65
1288,522994.73
1289,354101.84
1290,321857.86
1291,524468.20
1292,410167.09
1293,376029.96
1294,352456.68
1295,352751.97
1296,523807.22
1297,448538.87
1298,408352.93
1299,446541.88
1300,367675.48
1301,330336.68
1302,341287.86
1303,363158.26
1304,343114.59
1305,440643.16
1306,406556.26
1307,286781.77
1308,342399.08
1309,299068.95
1310,400916.26
1311,511346.65
1312,410740.72
1313,354268.89
1314,357023.10
1315,364182.62
1316,547426.68
1317,387825.86
1318,506514.10
1319,518292.18
1320,495751.06
1321,367165.19
1322,429885.92
1323,312419.47
1324,440388.99
1325,461998.01
1326,358005.36
1327,415044.09
1328,380340.27
1329,383477.72
1330,460034.35
1331,401027.14
1332,367870.75
1333,437749.98
1334,293725.38
1335,441018.58
1336,314636.94
1337,314652.52
1338,394771.25
1339,493240.11
1340,362584.76
1341,296686.76
1342,334795.66
1343,365115.50
1344,381706.18
1345,517246.68
1346,399588.71
1347,454068.68
1348,417466.11
1349,370821.96
1350,427022.55
1351,371307.19
1352,432099.74
1353,409563.23
1354,324370.92
1355,353842.59
1356,401124.18
1357,485472.37
1358,385561.55
1359,442414.62
1360,378644.53
1361,353646.03
1362,454553.61
1363,412241.66
1364,359689.15
1365,341500.34
1366,391578.57
1367,490918.10
1368,484096.94
1369,440197.91
1370,362513.13
1371,395612.87
1372,443498.81
1373,351174.94
1374,360815.08
1375,484795.56
1376,519299.28
1377,415636.98
1378,349561.54
1379,464278.68
1380,414962.41
1381,332680.64
1382,320241.46
1383,347940.03
1384,433813.53
1385,417787.41
1386,405569.31
1387,464696.30
1388,498089.00
1389,436841.82
1390,504976.96
1391,346938.18
1392,341632.43
1393,424045.35
1394,531466.01
1395,411740.97
1396,448168.82
1397,409796.23
1398,367685.08
1399,413983.02
1400,408459.71
1401,385229.48
1402,511226.33
1403,467117.14
1404,477268.12
1405,318472.40
1406,466046.83
1407,437568.34
1408,360074.17
1409,443830.08
1410,400988.81
1411,541055.41
1412,514207.22
1413,373964.54
1414,356751.59
1415,323581.68
1416,395993.70
1417,342535.92
1418,359645.67
1419,394794.94
1420,421828.28
1421,410355.57
1422,422864.03
1423,390601.62
1424,530958.74
1425,339183.58
1426,370859.40
1427,445437.06
1428,332820.77
1429,320996.82
1430,297482.04
1431,390347.84
1432,428427.01
1433,392535.62
1434,319931.85
1435,379423.60
1436,514184.88
1437,476899.90
1438,312513.40
1439,314053.79
1440,432264.57
1441,376238.62
1442,468957.88
1443,497851.44
1444,365929.83
1445,362992.15
1446,382168.67
1447,330191.92
1448,329371.21
1449,496755.58
1450,482928.20
1451,348586.49
1452,393360.35
1453,351615.11
1454,583133.62
1455,413795.45
1456,371152.55
1457,510616.61
1458,389589.21
1459,375075.57
1460,529341.61
1461,391320.38
1462,361771.19
1463,342028.18
1464,344230.66
1465,539361.33
1466,433973.47
1467,593327.67
1468,303369.35
1469,514913.88
1470,523329.12
1471,480309.32
1472,371544.07
1473,344052.07
1474,358051.86
1475,328353.43
1476,320652.88
1477,409951.96
1478,383198.13
1479,412857.15
1480,352519.29
1481,404931.57
1482,467105.55
1483,352752.24
1484,315536.84
1485,301598.23
1486,337353.87
1487,489691.05
1488,377637.37
1489,341495.58
1490,340072.26
1491,356481.34
1492,451910.82
1493,340398.69
1494,414717.09
1495,456941.66
1496,584612.56
1497,389987.89
1498,452152.14
1499,440015.03
1500,507636.62
1501,536554.83
1502,376912.69
1503,383580.20
1504,407935.93
1505,387296.51
1506,373286.01
1507,326218.72
1508,481262.41
1509,408107.14
1510,393758.46
1511,322145.15
1512,327740.06
1513,465242.08
1514,425294.71
1515,468114.74
1516,329582.72
1517,444118.53
1518,344575.54
1519,455046.47
1520,445331.37
1521,350384.74
1522,495935.34
1523,416136.19
1524,373333.23
1525,295648.69
1526,359516.00
1527,433640.31
1528,436249.31
1529,365782.39
1530,409632.83
1531,377960.33
1532,382734.22
1533,399308.44
1534,477619.04
1535,368303.47
1536,444752.40
1537,539060.17
1538,318402.64
1539,376127.32
1540,361625.39
1541,451127.86
1542,316981.87
1543,410675.55
1544,362469.11
1545,384012.77
1546,381847.97
1547,401420.44
1548,395390.79
1549,503265.60
1550,360360.47
1551,394062.78
1552,510596.89
1553,381899.47
1554,449348.92
1555,469287.80
1556,389811.90
1557,396628.83
1558,366366.86
1559,518319.51
1560,376834.69
1561,385606.84
1562,319331.46
1563,412500.78
1564,441365.56
1565,526014.25
1566,374723.52
1567,461486.50
1568,534856.29
1569,438412.83
1570,405263.43
1571,419662.17
1572,432524.43
1573,428987.71
1574,444999.15
1575,465253.99
1576,361293.73
1577,315878.08
1578,363617.67
1579,397015.86
1580,320156.52
1581,459097.58
1582,466022.79
1583,350277.44
1584,332890.33
1585,416465.00
1586,417650.18
1587,468631.74
1588,329471.39
1589,442414.32
1590,354221.72
1591,383754.66
1592,364284.46
1593,329775.09
1594,521832.02
1595,390972.93
1596,420785.63
1597,510312.59
1598,488716.69
1599,433964.38
1600,397623.84
1601,355554.77
1602,380336.14
1603,438298.46
1604,339871.37
1605,319366.72
1606,287270.69
1607,540333.56
1608,305484.60
1609,369470.52
1610,401948.33
1611,380836.45
1612,338016.39
1613,329531.59
1614,462662.45
1615,378913.12
1616,355912.41
1617,530258.07
1618,389453.72
1619,493591.71
1620,401651.67
1621,444732.66
1622,339481.96
1623,477530.13
1624,333210.99
1625,313650.66
1626,435287.30
1627,406237.49
1628,393059.56
1629,309472.94
1630,564712.78
1631,511296.32
1632,392916.47
1633,469654.40
1634,452530.16
1635,412148.03
1636,332398.21
1637,337514.70
1638,404086.79
1639,347108.43
1640,477053.56
1641,493484.47
1642,455452.91
1643,584124.05
1644,474852.71
1645,308228.57
1646,423456.19
1647,531155.04
1648,334915.64
1649,380874.45
1650,494399.70
1651,304084.51
1652,375993.86
1653,496367.67
1654,443873.94
1655,416778.33
1656,380417.81
1657,305746.80
1658,383017.67
1659,454929.85
1660,345181.33
1661,401005.49
1662,492396.96
1663,522364.15
1664,378978.26
1665,436658.41
1666,295699.68
1667,395110.94
1668,334973.35
1669,492750.68
1670,345606.73
1671,509886.40
1672,378193.60
1673,474979.10
1674,396802.56
1675,435607.22
1676,403797.85
1677,465219.84
1678,512418.56
1679,357218.77
1680,515579.27
1681,337247.06
1682,373516.58
1683,342391.11
1684,373179.21
1685,502861.74
1686,315420.62
1687,359878.63
1688,372251.16
1689,336670.82
1690,399279.88
1691,487805.95
1692,483979.28
1693,428468.21
1694,381598.64
1695,512196.57
1696,489623.44
1697,375852.46
1698,491328.18
1699,351196.74
1700,340616.82
1701,378295.82
1702,372442.57
1703,430481.09
1704,450345.25
1705,370660.89
1706,326434.29
1707,302964.87
1708,392433.19
1709,369443.94
1710,475012.66
1711,365614.56
1712,343308.29
1713,486359.65
1714,379623.97
1715,370047.42
1716,376442.67
1717,371596.84
1718,375354.65
1719,394616.32
1720,377598.43
1721,348217.23
1722,378257.33
1723,363920.16
1724,395441.20
1725,387531.97
1726,527744.06
1727,575335.98
1728,397904.35
1729,477433.17
1730,311707.89
1731,484458.37
1732,437227.29
1733,461873.53
1734,441044.28
1735,410848.86
1736,347434.89
1737,403644.01
1738,367646.62
1739,371451.36
1740,328433.08
1741,426925.81
1742,485850.75
1743,332992.74
1744,547609.26
1745,399983.01
1746,305168.56
1747,429057.20
1748,439506.36
1749,380196.29
1750,447156.01
1751,370414.09
1752,421455.40
1753,472757.71
1754,547234.14
1755,362131.93
1756,332875.07
1757,344588.80
1758,455319.69
1759,474830.05
1760,336471.46
1761,340256.45
1762,398948.91
1763,338547.34
1764,465273.03
1765,333048.18
1766,456264.45
1767,345095.37
1768,368122.42
1769,387464.88
1770,315873.60
1771,408053.42
1772,346105.07
1773,489078.18
1774,516954.28
1775,322862.98
1776,401267.21
1777,395793.05
1778,419451.30
1779,333149.47
1780,437119.05
1781,450149.58
1782,353916.86
1783,437368.34
1784,501872.64
1785,505551.79
1786,364753.20
1787,315603.40
1788,359759.01
1789,403549.27
1790,417258.68
1791,336490.52
1792,362607.22
1793,358891.97
1794,549951.23
1795,333125.37
1796,454359.72
1797,495471.07
1798,483912.48
1799,497953.73
1800,367434.82
1801,447684.38
1802,351535.24
1803,305303.66
1804,493278.93
1805,331261.40
1806,361983.82
1807,350336.14
1808,345102.42
1809,372875.16
1810,363322.97
1811,426450.06
1812,441095.92
1813,438800.43
1814,527891.58
1815,433139.37
1816,378376.00
1817,370582.69
1818,351909.90
1819,516919.85
1820,392903.13
1821,329584.95
1822,431714.39
1823,370627.96
1824,389605.20
1825,337288.21
1826,365001.33
1827,466049.91
1828,403113.89
1829,324596.05
1830,380458.46
1831,343904.48
1832,429351.42
1833,366017.94
1834,331329.63
1835,444055.40
1836,380734.50
1837,393998.49
1838,311930.31
1839,491928.28
1840,420850.44
1841,459819.45
1842,406203.32
1843,435626.80
1844,401449.44
1845,364253.63
1846,495073.02
1847,348313.12
1848,439105.66
1849,340360.73
1850,494344.16
1851,513937.92
1852,427288.45
1853,365997.95
1854,529290.90
1855,380578.11
1856,392033.69
1857,403113.03
1858,333927.97
1859,498058.95
1860,332012.25
1861,493336.94
1862,318804.73
1863,443269.73
1864,370085.55
1865,485538.30
1866,395330.11
1867,383710.55
1868,434293.57
1869,421058.85
1870,449052.32
1871,512038.17
1872,407670.08
1873,405054.24
1874,364551.67
